customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2929-ERCFZ,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.19999694824219,777.2999877929688,Yes
7548-SEPYI,Female,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.25,512.4500122070312,Yes
8835-VSDSE,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.69999694824219,141.4499969482422,Yes
6619-RPLQZ,Female,0,Yes,Yes,45,Yes,No,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,Two year,No,Mailed check,20.850000381469727,892.1500244140625,No
3275-RHRNE,Male,0,Yes,Yes,28,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),60.0,1682.050048828125,No
3503-TYDAY,Female,0,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.44999694824219,3398.89990234375,No
6901-GOGZG,Male,0,No,Yes,60,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.94999694824219,4984.85009765625,No
1623-NLDOT,Female,0,Yes,No,42,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,33.54999923706055,1445.300048828125,Yes
7021-XSNYE,Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),49.650001525878906,305.54998779296875,No
9621-OUPYD,Female,0,Yes,No,25,Yes,No,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,One year,Yes,Bank transfer (automatic),20.200000762939453,507.8999938964844,No
9898-KZQDZ,Female,1,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.55000305175781,3640.449951171875,Yes
8982-NHAVY,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),100.5,2673.449951171875,No
4307-KWMXE,Male,0,No,No,10,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,35.75,389.79998779296875,No
0141-YEAYS,Female,1,No,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.44999694824219,2401.050048828125,No
2450-ZKEED,Female,0,No,No,11,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),53.79999923706055,651.5499877929688,No
3694-DELSO,Male,0,Yes,Yes,4,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),38.54999923706055,156.10000610351562,No
3893-JRNFS,Male,0,No,No,68,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),39.900001525878906,2796.35009765625,No
9603-OAIHC,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.05000305175781,70.05000305175781,No
1133-KXCGE,Female,0,No,No,18,Yes,No,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,One year,No,Mailed check,20.100000381469727,407.04998779296875,No
5236-PERKL,Female,0,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.94999694824219,6465.0,Yes
0142-GVYSN,Male,0,No,No,26,Yes,No,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,Month-to-month,Yes,Electronic check,20.299999237060547,511.25,No
1049-FYSYG,Female,0,Yes,No,17,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),35.650001525878906,646.0499877929688,No
7854-FOKSF,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,35.900001525878906,35.900001525878906,Yes
2519-FAKOD,Male,0,No,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.25,3777.14990234375,Yes
8406-LNMHF,Male,1,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),82.94999694824219,4903.14990234375,No
1821-BUCWY,Male,0,No,No,30,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,55.650001525878906,1653.8499755859375,No
8263-JQAIK,Male,1,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.450000762939453,47.5,Yes
0023-UYUPN,Female,1,Yes,No,50,Yes,Yes,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,One year,No,Electronic check,25.200000762939453,1306.300048828125,No
8314-DPQHL,Male,0,No,No,9,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,50.79999923706055,463.6000061035156,No
1465-WCZVT,Female,0,Yes,Yes,3,Yes,No,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,Month-to-month,No,Mailed check,19.649999618530273,60.650001525878906,No
9481-SFCQY,Female,0,No,Yes,14,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),59.79999923706055,824.8499755859375,No
6360-SVNWV,Female,1,No,No,31,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.55000305175781,2094.64990234375,No
0567-GGCAC,Female,0,No,No,7,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,61.400001525878906,438.8999938964844,No
7089-IVVAZ,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.3499984741211,847.2999877929688,Yes
8884-MRNSU,Male,0,Yes,Yes,17,Yes,No,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,One year,No,Bank transfer (automatic),19.899999618530273,329.75,No
2171-UDMFD,Male,0,Yes,Yes,32,Yes,No,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,Month-to-month,Yes,Credit card (automatic),19.450000762939453,674.5499877929688,No
9050-IKDZA,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,81.5,162.5500030517578,No
2205-YMZZJ,Male,1,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.80000305175781,546.9500122070312,Yes
9802-CAQUT,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.55000305175781,7887.25,No
1254-IZEYF,Female,1,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.94999694824219,3186.64990234375,Yes
0187-WZNAB,Female,0,Yes,Yes,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,74.4000015258789,1972.3499755859375,No
9492-TOKRI,Female,0,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.0,1527.3499755859375,Yes
1475-VWVDO,Male,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.9000015258789,490.54998779296875,No
9221-OTIVJ,Female,1,No,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.8499984741211,1531.4000244140625,Yes
1357-MVDOZ,Male,0,Yes,Yes,11,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.650001525878906,683.25,No
7602-MVRMB,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.44999694824219,8058.85009765625,No
3325-FUYCG,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,106.0999984741211,2847.39990234375,Yes
5908-QMGOE,Male,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.19999694824219,1133.9000244140625,Yes
1197-BVMVG,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.44999694824219,294.45001220703125,No
5406-KGRMX,Female,0,No,No,71,Yes,Yes,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,Two year,No,Electronic check,24.549999237060547,1719.1500244140625,No
8481-YYXWG,Female,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.3499984741211,461.70001220703125,Yes
5968-HYJRZ,Male,0,Yes,Yes,47,Yes,Yes,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,Two year,No,Mailed check,24.549999237060547,1160.449951171875,No
5198-EFNBM,Male,1,Yes,No,57,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,90.6500015258789,5199.7998046875,No
7516-GMHUV,Male,1,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),105.05000305175781,5163.2998046875,No
7140-ADSMJ,Male,0,No,No,8,Yes,No,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,Month-to-month,Yes,Credit card (automatic),20.450000762939453,162.3000030517578,No
2230-XTUWL,Female,0,Yes,Yes,48,Yes,No,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,Two year,No,Mailed check,19.549999237060547,883.3499755859375,No
7706-YLMQA,Female,0,No,No,70,Yes,No,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,One year,No,Bank transfer (automatic),19.700000762939453,1341.5,No
2585-KTFRE,Male,0,No,Yes,1,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),70.44999694824219,70.44999694824219,No
7994-UYIVZ,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.6500015258789,659.4500122070312,No
2609-IAICY,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.1500015258789,77.1500015258789,Yes
1740-CSDJP,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),35.25,35.25,Yes
7717-BICXI,Male,0,Yes,Yes,60,Yes,No,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,Two year,No,Mailed check,20.549999237060547,1205.050048828125,No
6559-RAKOZ,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,97.94999694824219,4917.89990234375,No
2636-OHFMN,Male,0,Yes,No,4,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.54999923706055,201.0,Yes
4716-MRVEN,Female,0,No,No,29,Yes,No,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,One year,No,Mailed check,20.0,599.2999877929688,No
2143-LJULT,Female,0,Yes,No,67,Yes,Yes,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,Two year,Yes,Credit card (automatic),25.25,1733.1500244140625,No
1323-OOEPC,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.4000015258789,5149.5,Yes
3200-MNQTF,Male,0,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),70.9000015258789,4677.10009765625,No
6164-HXUGH,Female,0,Yes,Yes,6,Yes,No,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,Month-to-month,No,Mailed check,19.850000381469727,119.30000305175781,No
5630-IXDXV,Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.3499984741211,4849.10009765625,No
0320-DWVTU,Female,0,No,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,99.5,5424.25,No
9135-MGVPY,Male,0,Yes,No,69,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.69999694824219,5878.89990234375,No
1212-GLHMD,Male,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,86.05000305175781,244.85000610351562,No
7878-JGDKK,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.54999923706055,220.75,No
1088-AUUZZ,Male,0,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),75.8499984741211,4261.2001953125,No
0397-GZBBC,Male,1,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.8499984741211,5574.75,Yes
6614-YWYSC,Male,1,Yes,No,61,Yes,Yes,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,Two year,No,Bank transfer (automatic),25.0,1501.75,No
9588-OZDMQ,Female,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.0,89.75,No
7641-EUYET,Male,1,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,100.69999694824219,4541.2001953125,Yes
6476-EPYZR,Male,0,Yes,Yes,12,Yes,No,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,Month-to-month,No,Mailed check,20.5,255.5,No
9921-ZVRHG,Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.44999694824219,1072.0,Yes
1174-FGIFN,Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,90.44999694824219,2509.25,No
6620-HVDUJ,Male,0,No,No,24,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),60.45000076293945,1440.75,No
4701-MLJPN,Male,0,No,No,31,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,55.25,1715.6500244140625,Yes
1032-MAELW,Female,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,78.44999694824219,5333.35009765625,No
7641-TQFHN,Male,0,No,Yes,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,100.55000305175781,3895.35009765625,No
1552-TKMXS,Female,0,Yes,No,42,Yes,No,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,Month-to-month,No,Credit card (automatic),20.350000381469727,869.9000244140625,No
9206-GVPEQ,Male,0,Yes,No,13,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,54.45000076293945,706.8499755859375,Yes
8622-ZLFKO,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.75,512.25,No
1596-BBVTG,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),75.3499984741211,2636.050048828125,Yes
6188-UXBBR,Female,0,Yes,No,38,Yes,No,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,One year,Yes,Credit card (automatic),20.25,814.75,No
2333-KWEWW,Male,0,No,No,18,Yes,No,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,Two year,No,Credit card (automatic),20.049999237060547,388.6000061035156,No
5702-SKUOB,Female,0,Yes,No,4,Yes,No,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,Month-to-month,No,Mailed check,19.600000381469727,93.44999694824219,No
1134-YWTYF,Male,0,Yes,No,27,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,53.79999923706055,1389.8499755859375,No
6061-GWWAV,Male,0,No,Yes,41,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,70.19999694824219,2894.550048828125,No
0679-TDGAK,Male,0,Yes,Yes,50,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,75.5,4025.60009765625,No
6585-WCEWR,Male,0,Yes,Yes,72,Yes,No,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,Two year,No,Electronic check,20.350000381469727,1354.4000244140625,No
9067-YGSCA,Female,0,No,No,70,Yes,Yes,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,One year,No,Credit card (automatic),26.049999237060547,1856.4000244140625,No
9067-SQTNS,Male,0,Yes,Yes,44,Yes,No,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,One year,No,Bank transfer (automatic),20.600000381469727,926.0,No
8433-WXGNA,Male,0,No,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.69999694824219,189.1999969482422,Yes
1776-SPBWV,Female,0,Yes,Yes,34,Yes,No,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,One year,Yes,Bank transfer (automatic),20.100000381469727,682.0999755859375,No
8735-SDUFN,Female,1,Yes,No,72,Yes,Yes,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,Two year,No,Bank transfer (automatic),24.299999237060547,1778.699951171875,No
9668-PUGNU,Male,0,Yes,No,71,Yes,Yes,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,Two year,Yes,Electronic check,24.5,1816.199951171875,No
9405-GPBBG,Female,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.5,7069.25,No
1926-QUZNN,Female,0,Yes,No,72,Yes,Yes,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,Two year,Yes,Bank transfer (automatic),25.25,1841.199951171875,No
3707-GNWHM,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.25,74.25,Yes
7016-NVRIC,Male,1,Yes,No,29,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),90.0999984741211,2656.699951171875,No
5829-NVSQN,Female,0,Yes,No,23,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),68.75,1689.449951171875,No
9565-AXSMR,Male,0,Yes,Yes,52,Yes,No,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,Two year,No,Mailed check,19.200000762939453,1054.75,No
8922-LIEGH,Female,1,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.69999694824219,2187.550048828125,Yes
8869-LIHMK,Female,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.0999984741211,7334.0498046875,No
8245-UMPYT,Female,1,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.4000015258789,1581.199951171875,Yes
5186-SAMNZ,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.5,69.5,Yes
0447-RXSGD,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.6500015258789,2404.85009765625,No
4927-WWOOZ,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.44999694824219,171.4499969482422,No
5788-YPOEG,Female,0,Yes,Yes,34,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,84.75,2839.449951171875,No
5373-SFODM,Male,1,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.25,3132.75,Yes
0661-KBKPA,Male,0,Yes,Yes,53,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,78.75,3942.449951171875,No
9081-WWXKP,Female,0,Yes,Yes,47,Yes,No,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,Two year,No,Credit card (automatic),20.25,873.4000244140625,No
0784-ZQJZX,Male,0,No,Yes,72,Yes,No,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,Two year,No,Credit card (automatic),19.899999618530273,1529.6500244140625,No
3133-PZNSR,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),97.75,6991.60009765625,No
5766-ZJYBB,Male,0,No,No,1,Yes,No,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,Month-to-month,No,Mailed check,19.399999618530273,19.399999618530273,Yes
8931-GJJIQ,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.30000305175781,803.2999877929688,Yes
4277-PVRAN,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.0999984741211,679.2999877929688,Yes
0022-TCJCI,Male,1,No,No,45,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),62.70000076293945,2791.5,Yes
0722-SVSFK,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.4000015258789,715.0,No
3612-YVGSJ,Female,0,Yes,No,71,Yes,Yes,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,Two year,Yes,Credit card (automatic),24.450000762939453,1681.5999755859375,No
9825-YCXWZ,Female,1,No,No,41,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),101.0999984741211,4016.199951171875,No
5397-NSKQG,Male,0,Yes,Yes,67,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),50.900001525878906,3281.64990234375,No
8565-HBFNN,Male,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),107.19999694824219,7317.10009765625,No
2000-DHJUY,Female,1,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),92.19999694824219,6474.4501953125,No
0203-HHYIJ,Male,0,No,No,25,Yes,Yes,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,One year,No,Bank transfer (automatic),25.299999237060547,676.3499755859375,Yes
8670-ERCJH,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),113.4000015258789,8164.10009765625,No
7758-UJWYS,Male,0,Yes,Yes,34,No,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,40.54999923706055,1325.8499755859375,No
2050-ONYDQ,Female,0,Yes,Yes,65,Yes,Yes,No,No phone service,No phone service,No phone service,No phone service,No phone service,No phone service,Two year,No,Credit card (automatic),26.0,1654.8499755859375,No
7055-JCGNI,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),111.94999694824219,7795.9501953125,No
